Gene_Symbol,Mapping_Status,Platform_Source
GENE_2194,Shared,GPL570 & GPL96
GENE_2195,Shared,GPL570 & GPL96
GENE_2196,Shared,GPL570 & GPL96
GENE_2197,Shared,GPL570 & GPL96
GENE_2198,Shared,GPL570 & GPL96
GENE_2199,Shared,GPL570 & GPL96
GENE_2200,Shared,GPL570 & GPL96
GENE_2201,Shared,GPL570 & GPL96
GENE_2202,Shared,GPL570 & GPL96
GENE_2203,Shared,GPL570 & GPL96
GENE_2204,Shared,GPL570 & GPL96
GENE_2205,Shared,GPL570 & GPL96
GENE_2206,Shared,GPL570 & GPL96
GENE_2207,Shared,GPL570 & GPL96
GENE_2208,Shared,GPL570 & GPL96
GENE_2209,Shared,GPL570 & GPL96
GENE_2210,Shared,GPL570 & GPL96
GENE_2211,Shared,GPL570 & GPL96
GENE_2212,Shared,GPL570 & GPL96
GENE_2213,Shared,GPL570 & GPL96
GENE_2214,Shared,GPL570 & GPL96
GENE_2215,Shared,GPL570 & GPL96
GENE_2216,Shared,GPL570 & GPL96
GENE_2217,Shared,GPL570 & GPL96
GENE_2218,Shared,GPL570 & GPL96
GENE_2219,Shared,GPL570 & GPL96
GENE_2220,Shared,GPL570 & GPL96
GENE_2221,Shared,GPL570 & GPL96
GENE_2222,Shared,GPL570 & GPL96
GENE_2223,Shared,GPL570 & GPL96
GENE_2224,Shared,GPL570 & GPL96
GENE_2225,Shared,GPL570 & GPL96
GENE_2226,Shared,GPL570 & GPL96
GENE_2227,Shared,GPL570 & GPL96
GENE_2228,Shared,GPL570 & GPL96
GENE_2229,Shared,GPL570 & GPL96
GENE_2230,Shared,GPL570 & GPL96
GENE_2231,Shared,GPL570 & GPL96
GENE_2232,Shared,GPL570 & GPL96
GENE_2233,Shared,GPL570 & GPL96
GENE_2234,Shared,GPL570 & GPL96
GENE_2235,Shared,GPL570 & GPL96
GENE_2236,Shared,GPL570 & GPL96
GENE_2237,Shared,GPL570 & GPL96
GENE_2238,Shared,GPL570 & GPL96
GENE_2239,Shared,GPL570 & GPL96
GENE_2240,Shared,GPL570 & GPL96
GENE_2241,Shared,GPL570 & GPL96
GENE_2242,Shared,GPL570 & GPL96
GENE_2243,Shared,GPL570 & GPL96
GENE_2244,Shared,GPL570 & GPL96
GENE_2245,Shared,GPL570 & GPL96
GENE_2246,Shared,GPL570 & GPL96
GENE_2247,Shared,GPL570 & GPL96
GENE_2248,Shared,GPL570 & GPL96
GENE_2249,Shared,GPL570 & GPL96
GENE_2250,Shared,GPL570 & GPL96
GENE_2251,Shared,GPL570 & GPL96
GENE_2252,Shared,GPL570 & GPL96
GENE_2253,Shared,GPL570 & GPL96
GENE_2254,Shared,GPL570 & GPL96
GENE_2255,Shared,GPL570 & GPL96
GENE_2256,Shared,GPL570 & GPL96
GENE_2257,Shared,GPL570 & GPL96
GENE_2258,Shared,GPL570 & GPL96
GENE_2259,Shared,GPL570 & GPL96
GENE_2260,Shared,GPL570 & GPL96
GENE_2261,Shared,GPL570 & GPL96
GENE_2262,Shared,GPL570 & GPL96
GENE_2263,Shared,GPL570 & GPL96
GENE_2264,Shared,GPL570 & GPL96
GENE_2265,Shared,GPL570 & GPL96
GENE_2266,Shared,GPL570 & GPL96
GENE_2267,Shared,GPL570 & GPL96
GENE_2268,Shared,GPL570 & GPL96
GENE_2269,Shared,GPL570 & GPL96
GENE_2270,Shared,GPL570 & GPL96
GENE_2271,Shared,GPL570 & GPL96
GENE_2272,Shared,GPL570 & GPL96
GENE_2273,Shared,GPL570 & GPL96
GENE_2274,Shared,GPL570 & GPL96
GENE_2275,Shared,GPL570 & GPL96
GENE_2276,Shared,GPL570 & GPL96
GENE_2277,Shared,GPL570 & GPL96
GENE_2278,Shared,GPL570 & GPL96
GENE_2279,Shared,GPL570 & GPL96
GENE_2280,Shared,GPL570 & GPL96
GENE_2281,Shared,GPL570 & GPL96
GENE_2282,Shared,GPL570 & GPL96
GENE_2283,Shared,GPL570 & GPL96
GENE_2284,Shared,GPL570 & GPL96
GENE_2285,Shared,GPL570 & GPL96
GENE_2286,Shared,GPL570 & GPL96
GENE_2287,Shared,GPL570 & GPL96
GENE_2288,Shared,GPL570 & GPL96
GENE_2289,Shared,GPL570 & GPL96
GENE_2290,Shared,GPL570 & GPL96
GENE_2291,Shared,GPL570 & GPL96
GENE_2292,Shared,GPL570 & GPL96
GENE_2293,Shared,GPL570 & GPL96
GENE_2294,Shared,GPL570 & GPL96
GENE_2295,Shared,GPL570 & GPL96
GENE_2296,Shared,GPL570 & GPL96
GENE_2297,Shared,GPL570 & GPL96
GENE_2298,Shared,GPL570 & GPL96
GENE_2299,Shared,GPL570 & GPL96
GENE_2300,Shared,GPL570 & GPL96
GENE_2301,Shared,GPL570 & GPL96
GENE_2302,Shared,GPL570 & GPL96
GENE_2303,Shared,GPL570 & GPL96
GENE_2304,Shared,GPL570 & GPL96
GENE_2305,Shared,GPL570 & GPL96
GENE_2306,Shared,GPL570 & GPL96
GENE_2307,Shared,GPL570 & GPL96
GENE_2308,Shared,GPL570 & GPL96
GENE_2309,Shared,GPL570 & GPL96
GENE_2310,Shared,GPL570 & GPL96
GENE_2311,Shared,GPL570 & GPL96
GENE_2312,Shared,GPL570 & GPL96
GENE_2313,Shared,GPL570 & GPL96
GENE_2314,Shared,GPL570 & GPL96
GENE_2315,Shared,GPL570 & GPL96
GENE_2316,Shared,GPL570 & GPL96
GENE_2317,Shared,GPL570 & GPL96
GENE_2318,Shared,GPL570 & GPL96
GENE_2319,Shared,GPL570 & GPL96
GENE_2320,Shared,GPL570 & GPL96
GENE_2321,Shared,GPL570 & GPL96
GENE_2322,Shared,GPL570 & GPL96
GENE_2323,Shared,GPL570 & GPL96
GENE_2324,Shared,GPL570 & GPL96
GENE_2325,Shared,GPL570 & GPL96
GENE_2326,Shared,GPL570 & GPL96
GENE_2327,Shared,GPL570 & GPL96
GENE_2328,Shared,GPL570 & GPL96
GENE_2329,Shared,GPL570 & GPL96
GENE_2330,Shared,GPL570 & GPL96
GENE_2331,Shared,GPL570 & GPL96
GENE_2332,Shared,GPL570 & GPL96
GENE_2333,Shared,GPL570 & GPL96
GENE_2334,Shared,GPL570 & GPL96
GENE_2335,Shared,GPL570 & GPL96
GENE_2336,Shared,GPL570 & GPL96
GENE_2337,Shared,GPL570 & GPL96
GENE_2338,Shared,GPL570 & GPL96
GENE_2339,Shared,GPL570 & GPL96
GENE_2340,Shared,GPL570 & GPL96
GENE_2341,Shared,GPL570 & GPL96
GENE_2342,Shared,GPL570 & GPL96
GENE_2343,Shared,GPL570 & GPL96
GENE_2344,Shared,GPL570 & GPL96
GENE_2345,Shared,GPL570 & GPL96
GENE_2346,Shared,GPL570 & GPL96
GENE_2347,Shared,GPL570 & GPL96
GENE_2348,Shared,GPL570 & GPL96
GENE_2349,Shared,GPL570 & GPL96
GENE_2350,Shared,GPL570 & GPL96
GENE_2351,Shared,GPL570 & GPL96
GENE_2352,Shared,GPL570 & GPL96
GENE_2353,Shared,GPL570 & GPL96
GENE_2354,Shared,GPL570 & GPL96
GENE_2355,Shared,GPL570 & GPL96
GENE_2356,Shared,GPL570 & GPL96
GENE_2357,Shared,GPL570 & GPL96
GENE_2358,Shared,GPL570 & GPL96
GENE_2359,Shared,GPL570 & GPL96
GENE_2360,Shared,GPL570 & GPL96
GENE_2361,Shared,GPL570 & GPL96
GENE_2362,Shared,GPL570 & GPL96
GENE_2363,Shared,GPL570 & GPL96
GENE_2364,Shared,GPL570 & GPL96
GENE_2365,Shared,GPL570 & GPL96
GENE_2366,Shared,GPL570 & GPL96
GENE_2367,Shared,GPL570 & GPL96
GENE_2368,Shared,GPL570 & GPL96
GENE_2369,Shared,GPL570 & GPL96
GENE_2370,Shared,GPL570 & GPL96
GENE_2371,Shared,GPL570 & GPL96
GENE_2372,Shared,GPL570 & GPL96
GENE_2373,Shared,GPL570 & GPL96
GENE_2374,Shared,GPL570 & GPL96
GENE_2375,Shared,GPL570 & GPL96
GENE_2376,Shared,GPL570 & GPL96
GENE_2377,Shared,GPL570 & GPL96
GENE_2378,Shared,GPL570 & GPL96
GENE_2379,Shared,GPL570 & GPL96
GENE_2380,Shared,GPL570 & GPL96
GENE_2381,Shared,GPL570 & GPL96
GENE_2382,Shared,GPL570 & GPL96
GENE_2383,Shared,GPL570 & GPL96
GENE_2384,Shared,GPL570 & GPL96
GENE_2385,Shared,GPL570 & GPL96
GENE_2386,Shared,GPL570 & GPL96
GENE_2387,Shared,GPL570 & GPL96
GENE_2388,Shared,GPL570 & GPL96
GENE_2389,Shared,GPL570 & GPL96
GENE_2390,Shared,GPL570 & GPL96
GENE_2391,Shared,GPL570 & GPL96
GENE_2392,Shared,GPL570 & GPL96
GENE_2393,Shared,GPL570 & GPL96
GENE_2394,Shared,GPL570 & GPL96
GENE_2395,Shared,GPL570 & GPL96
GENE_2396,Shared,GPL570 & GPL96
GENE_2397,Shared,GPL570 & GPL96
GENE_2398,Shared,GPL570 & GPL96
GENE_2399,Shared,GPL570 & GPL96
GENE_2400,Shared,GPL570 & GPL96
GENE_2401,Shared,GPL570 & GPL96
GENE_2402,Shared,GPL570 & GPL96
GENE_2403,Shared,GPL570 & GPL96
GENE_2404,Shared,GPL570 & GPL96
GENE_2405,Shared,GPL570 & GPL96
GENE_2406,Shared,GPL570 & GPL96
GENE_2407,Shared,GPL570 & GPL96
GENE_2408,Shared,GPL570 & GPL96
GENE_2409,Shared,GPL570 & GPL96
GENE_2410,Shared,GPL570 & GPL96
GENE_2411,Shared,GPL570 & GPL96
GENE_2412,Shared,GPL570 & GPL96
GENE_2413,Shared,GPL570 & GPL96
GENE_2414,Shared,GPL570 & GPL96
GENE_2415,Shared,GPL570 & GPL96
GENE_2416,Shared,GPL570 & GPL96
GENE_2417,Shared,GPL570 & GPL96
GENE_2418,Shared,GPL570 & GPL96
GENE_2419,Shared,GPL570 & GPL96
GENE_2420,Shared,GPL570 & GPL96
GENE_2421,Shared,GPL570 & GPL96
GENE_2422,Shared,GPL570 & GPL96
GENE_2423,Shared,GPL570 & GPL96
GENE_2424,Shared,GPL570 & GPL96
GENE_2425,Shared,GPL570 & GPL96
GENE_2426,Shared,GPL570 & GPL96
GENE_2427,Shared,GPL570 & GPL96
GENE_2428,Shared,GPL570 & GPL96
GENE_2429,Shared,GPL570 & GPL96
GENE_2430,Shared,GPL570 & GPL96
GENE_2431,Shared,GPL570 & GPL96
GENE_2432,Shared,GPL570 & GPL96
GENE_2433,Shared,GPL570 & GPL96
GENE_2434,Shared,GPL570 & GPL96
GENE_2435,Shared,GPL570 & GPL96
GENE_2436,Shared,GPL570 & GPL96
GENE_2437,Shared,GPL570 & GPL96
GENE_2438,Shared,GPL570 & GPL96
GENE_2439,Shared,GPL570 & GPL96
GENE_2440,Shared,GPL570 & GPL96
GENE_2441,Shared,GPL570 & GPL96
GENE_2442,Shared,GPL570 & GPL96
GENE_2443,Shared,GPL570 & GPL96
GENE_2444,Shared,GPL570 & GPL96
GENE_2445,Shared,GPL570 & GPL96
GENE_2446,Shared,GPL570 & GPL96
GENE_2447,Shared,GPL570 & GPL96
GENE_2448,Shared,GPL570 & GPL96
GENE_2449,Shared,GPL570 & GPL96
GENE_2450,Shared,GPL570 & GPL96
GENE_2451,Shared,GPL570 & GPL96
GENE_2452,Shared,GPL570 & GPL96
GENE_2453,Shared,GPL570 & GPL96
GENE_2454,Shared,GPL570 & GPL96
GENE_2455,Shared,GPL570 & GPL96
GENE_2456,Shared,GPL570 & GPL96
GENE_2457,Shared,GPL570 & GPL96
GENE_2458,Shared,GPL570 & GPL96
GENE_2459,Shared,GPL570 & GPL96
GENE_2460,Shared,GPL570 & GPL96
GENE_2461,Shared,GPL570 & GPL96
GENE_2462,Shared,GPL570 & GPL96
GENE_2463,Shared,GPL570 & GPL96
GENE_2464,Shared,GPL570 & GPL96
GENE_2465,Shared,GPL570 & GPL96
GENE_2466,Shared,GPL570 & GPL96
GENE_2467,Shared,GPL570 & GPL96
GENE_2468,Shared,GPL570 & GPL96
GENE_2469,Shared,GPL570 & GPL96
GENE_2470,Shared,GPL570 & GPL96
GENE_2471,Shared,GPL570 & GPL96
GENE_2472,Shared,GPL570 & GPL96
GENE_2473,Shared,GPL570 & GPL96
GENE_2474,Shared,GPL570 & GPL96
GENE_2475,Shared,GPL570 & GPL96
GENE_2476,Shared,GPL570 & GPL96
GENE_2477,Shared,GPL570 & GPL96
GENE_2478,Shared,GPL570 & GPL96
GENE_2479,Shared,GPL570 & GPL96
GENE_2480,Shared,GPL570 & GPL96
GENE_2481,Shared,GPL570 & GPL96
GENE_2482,Shared,GPL570 & GPL96
GENE_2483,Shared,GPL570 & GPL96
GENE_2484,Shared,GPL570 & GPL96
GENE_2485,Shared,GPL570 & GPL96
GENE_2486,Shared,GPL570 & GPL96
GENE_2487,Shared,GPL570 & GPL96
GENE_2488,Shared,GPL570 & GPL96
GENE_2489,Shared,GPL570 & GPL96
GENE_2490,Shared,GPL570 & GPL96
GENE_2491,Shared,GPL570 & GPL96
GENE_2492,Shared,GPL570 & GPL96
GENE_2493,Shared,GPL570 & GPL96
GENE_2494,Shared,GPL570 & GPL96
GENE_2495,Shared,GPL570 & GPL96
GENE_2496,Shared,GPL570 & GPL96
GENE_2497,Shared,GPL570 & GPL96
GENE_2498,Shared,GPL570 & GPL96
GENE_2499,Shared,GPL570 & GPL96
GENE_2500,Shared,GPL570 & GPL96
GENE_2501,Shared,GPL570 & GPL96
GENE_2502,Shared,GPL570 & GPL96
GENE_2503,Shared,GPL570 & GPL96
GENE_2504,Shared,GPL570 & GPL96
GENE_2505,Shared,GPL570 & GPL96
GENE_2506,Shared,GPL570 & GPL96
GENE_2507,Shared,GPL570 & GPL96
GENE_2508,Shared,GPL570 & GPL96
GENE_2509,Shared,GPL570 & GPL96
GENE_2510,Shared,GPL570 & GPL96
GENE_2511,Shared,GPL570 & GPL96
GENE_2512,Shared,GPL570 & GPL96
GENE_2513,Shared,GPL570 & GPL96
GENE_2514,Shared,GPL570 & GPL96
GENE_2515,Shared,GPL570 & GPL96
GENE_2516,Shared,GPL570 & GPL96
GENE_2517,Shared,GPL570 & GPL96
GENE_2518,Shared,GPL570 & GPL96
GENE_2519,Shared,GPL570 & GPL96
GENE_2520,Shared,GPL570 & GPL96
GENE_2521,Shared,GPL570 & GPL96
GENE_2522,Shared,GPL570 & GPL96
GENE_2523,Shared,GPL570 & GPL96
GENE_2524,Shared,GPL570 & GPL96
GENE_2525,Shared,GPL570 & GPL96
GENE_2526,Shared,GPL570 & GPL96
GENE_2527,Shared,GPL570 & GPL96
GENE_2528,Shared,GPL570 & GPL96
GENE_2529,Shared,GPL570 & GPL96
GENE_2530,Shared,GPL570 & GPL96
GENE_2531,Shared,GPL570 & GPL96
GENE_2532,Shared,GPL570 & GPL96
GENE_2533,Shared,GPL570 & GPL96
GENE_2534,Shared,GPL570 & GPL96
GENE_2535,Shared,GPL570 & GPL96
GENE_2536,Shared,GPL570 & GPL96
GENE_2537,Shared,GPL570 & GPL96
GENE_2538,Shared,GPL570 & GPL96
GENE_2539,Shared,GPL570 & GPL96
GENE_2540,Shared,GPL570 & GPL96
GENE_2541,Shared,GPL570 & GPL96
GENE_2542,Shared,GPL570 & GPL96
GENE_2543,Shared,GPL570 & GPL96
GENE_2544,Shared,GPL570 & GPL96
GENE_2545,Shared,GPL570 & GPL96
GENE_2546,Shared,GPL570 & GPL96
GENE_2547,Shared,GPL570 & GPL96
GENE_2548,Shared,GPL570 & GPL96
GENE_2549,Shared,GPL570 & GPL96
GENE_2550,Shared,GPL570 & GPL96
GENE_2551,Shared,GPL570 & GPL96
GENE_2552,Shared,GPL570 & GPL96
GENE_2553,Shared,GPL570 & GPL96
GENE_2554,Shared,GPL570 & GPL96
GENE_2555,Shared,GPL570 & GPL96
GENE_2556,Shared,GPL570 & GPL96
GENE_2557,Shared,GPL570 & GPL96
GENE_2558,Shared,GPL570 & GPL96
GENE_2559,Shared,GPL570 & GPL96
GENE_2560,Shared,GPL570 & GPL96
GENE_2561,Shared,GPL570 & GPL96
GENE_2562,Shared,GPL570 & GPL96
GENE_2563,Shared,GPL570 & GPL96
GENE_2564,Shared,GPL570 & GPL96
GENE_2565,Shared,GPL570 & GPL96
GENE_2566,Shared,GPL570 & GPL96
GENE_2567,Shared,GPL570 & GPL96
GENE_2568,Shared,GPL570 & GPL96
GENE_2569,Shared,GPL570 & GPL96
GENE_2570,Shared,GPL570 & GPL96
GENE_2571,Shared,GPL570 & GPL96
GENE_2572,Shared,GPL570 & GPL96
GENE_2573,Shared,GPL570 & GPL96
GENE_2574,Shared,GPL570 & GPL96
GENE_2575,Shared,GPL570 & GPL96
GENE_2576,Shared,GPL570 & GPL96
GENE_2577,Shared,GPL570 & GPL96
GENE_2578,Shared,GPL570 & GPL96
GENE_2579,Shared,GPL570 & GPL96
GENE_2580,Shared,GPL570 & GPL96
GENE_2581,Shared,GPL570 & GPL96
GENE_2582,Shared,GPL570 & GPL96
GENE_2583,Shared,GPL570 & GPL96
GENE_2584,Shared,GPL570 & GPL96
GENE_2585,Shared,GPL570 & GPL96
GENE_2586,Shared,GPL570 & GPL96
GENE_2587,Shared,GPL570 & GPL96
GENE_2588,Shared,GPL570 & GPL96
GENE_2589,Shared,GPL570 & GPL96
GENE_2590,Shared,GPL570 & GPL96
GENE_2591,Shared,GPL570 & GPL96
GENE_2592,Shared,GPL570 & GPL96
GENE_2593,Shared,GPL570 & GPL96
GENE_2594,Shared,GPL570 & GPL96
GENE_2595,Shared,GPL570 & GPL96
GENE_2596,Shared,GPL570 & GPL96
GENE_2597,Shared,GPL570 & GPL96
GENE_2598,Shared,GPL570 & GPL96
GENE_2599,Shared,GPL570 & GPL96
GENE_2600,Shared,GPL570 & GPL96
GENE_2601,Shared,GPL570 & GPL96
GENE_2602,Shared,GPL570 & GPL96
GENE_2603,Shared,GPL570 & GPL96
GENE_2604,Shared,GPL570 & GPL96
GENE_2605,Shared,GPL570 & GPL96
GENE_2606,Shared,GPL570 & GPL96
GENE_2607,Shared,GPL570 & GPL96
GENE_2608,Shared,GPL570 & GPL96
GENE_2609,Shared,GPL570 & GPL96
GENE_2610,Shared,GPL570 & GPL96
GENE_2611,Shared,GPL570 & GPL96
GENE_2612,Shared,GPL570 & GPL96
GENE_2613,Shared,GPL570 & GPL96
GENE_2614,Shared,GPL570 & GPL96
GENE_2615,Shared,GPL570 & GPL96
GENE_2616,Shared,GPL570 & GPL96
GENE_2617,Shared,GPL570 & GPL96
GENE_2618,Shared,GPL570 & GPL96
GENE_2619,Shared,GPL570 & GPL96
GENE_2620,Shared,GPL570 & GPL96
GENE_2621,Shared,GPL570 & GPL96
GENE_2622,Shared,GPL570 & GPL96
GENE_2623,Shared,GPL570 & GPL96
GENE_2624,Shared,GPL570 & GPL96
GENE_2625,Shared,GPL570 & GPL96
GENE_2626,Shared,GPL570 & GPL96
GENE_2627,Shared,GPL570 & GPL96
GENE_2628,Shared,GPL570 & GPL96
GENE_2629,Shared,GPL570 & GPL96
GENE_2630,Shared,GPL570 & GPL96
GENE_2631,Shared,GPL570 & GPL96
GENE_2632,Shared,GPL570 & GPL96
GENE_2633,Shared,GPL570 & GPL96
GENE_2634,Shared,GPL570 & GPL96
GENE_2635,Shared,GPL570 & GPL96
GENE_2636,Shared,GPL570 & GPL96
GENE_2637,Shared,GPL570 & GPL96
GENE_2638,Shared,GPL570 & GPL96
GENE_2639,Shared,GPL570 & GPL96
GENE_2640,Shared,GPL570 & GPL96
GENE_2641,Shared,GPL570 & GPL96
GENE_2642,Shared,GPL570 & GPL96
GENE_2643,Shared,GPL570 & GPL96
GENE_2644,Shared,GPL570 & GPL96
GENE_2645,Shared,GPL570 & GPL96
GENE_2646,Shared,GPL570 & GPL96
GENE_2647,Shared,GPL570 & GPL96
GENE_2648,Shared,GPL570 & GPL96
GENE_2649,Shared,GPL570 & GPL96
GENE_2650,Shared,GPL570 & GPL96
GENE_2651,Shared,GPL570 & GPL96
GENE_2652,Shared,GPL570 & GPL96
GENE_2653,Shared,GPL570 & GPL96
GENE_2654,Shared,GPL570 & GPL96
GENE_2655,Shared,GPL570 & GPL96
GENE_2656,Shared,GPL570 & GPL96
GENE_2657,Shared,GPL570 & GPL96
GENE_2658,Shared,GPL570 & GPL96
GENE_2659,Shared,GPL570 & GPL96
GENE_2660,Shared,GPL570 & GPL96
GENE_2661,Shared,GPL570 & GPL96
GENE_2662,Shared,GPL570 & GPL96
GENE_2663,Shared,GPL570 & GPL96
GENE_2664,Shared,GPL570 & GPL96
GENE_2665,Shared,GPL570 & GPL96
GENE_2666,Shared,GPL570 & GPL96
GENE_2667,Shared,GPL570 & GPL96
GENE_2668,Shared,GPL570 & GPL96
GENE_2669,Shared,GPL570 & GPL96
GENE_2670,Shared,GPL570 & GPL96
GENE_2671,Shared,GPL570 & GPL96
GENE_2672,Shared,GPL570 & GPL96
GENE_2673,Shared,GPL570 & GPL96
GENE_2674,Shared,GPL570 & GPL96
GENE_2675,Shared,GPL570 & GPL96
GENE_2676,Shared,GPL570 & GPL96
GENE_2677,Shared,GPL570 & GPL96
GENE_2678,Shared,GPL570 & GPL96
GENE_2679,Shared,GPL570 & GPL96
GENE_2680,Shared,GPL570 & GPL96
GENE_2681,Shared,GPL570 & GPL96
GENE_2682,Shared,GPL570 & GPL96
GENE_2683,Shared,GPL570 & GPL96
GENE_2684,Shared,GPL570 & GPL96
GENE_2685,Shared,GPL570 & GPL96
GENE_2686,Shared,GPL570 & GPL96
GENE_2687,Shared,GPL570 & GPL96
GENE_2688,Shared,GPL570 & GPL96
GENE_2689,Shared,GPL570 & GPL96
GENE_2690,Shared,GPL570 & GPL96
GENE_2691,Shared,GPL570 & GPL96
GENE_2692,Shared,GPL570 & GPL96
GENE_2693,Shared,GPL570 & GPL96
GENE_2694,Shared,GPL570 & GPL96
GENE_2695,Shared,GPL570 & GPL96
GENE_2696,Shared,GPL570 & GPL96
GENE_2697,Shared,GPL570 & GPL96
GENE_2698,Shared,GPL570 & GPL96
GENE_2699,Shared,GPL570 & GPL96
GENE_2700,Shared,GPL570 & GPL96
GENE_2701,Shared,GPL570 & GPL96
GENE_2702,Shared,GPL570 & GPL96
GENE_2703,Shared,GPL570 & GPL96
GENE_2704,Shared,GPL570 & GPL96
GENE_2705,Shared,GPL570 & GPL96
GENE_2706,Shared,GPL570 & GPL96
GENE_2707,Shared,GPL570 & GPL96
GENE_2708,Shared,GPL570 & GPL96
GENE_2709,Shared,GPL570 & GPL96
GENE_2710,Shared,GPL570 & GPL96
GENE_2711,Shared,GPL570 & GPL96
GENE_2712,Shared,GPL570 & GPL96
GENE_2713,Shared,GPL570 & GPL96
GENE_2714,Shared,GPL570 & GPL96
GENE_2715,Shared,GPL570 & GPL96
GENE_2716,Shared,GPL570 & GPL96
GENE_2717,Shared,GPL570 & GPL96
GENE_2718,Shared,GPL570 & GPL96
GENE_2719,Shared,GPL570 & GPL96
GENE_2720,Shared,GPL570 & GPL96
GENE_2721,Shared,GPL570 & GPL96
GENE_2722,Shared,GPL570 & GPL96
GENE_2723,Shared,GPL570 & GPL96
GENE_2724,Shared,GPL570 & GPL96
GENE_2725,Shared,GPL570 & GPL96
GENE_2726,Shared,GPL570 & GPL96
GENE_2727,Shared,GPL570 & GPL96
GENE_2728,Shared,GPL570 & GPL96
GENE_2729,Shared,GPL570 & GPL96
GENE_2730,Shared,GPL570 & GPL96
GENE_2731,Shared,GPL570 & GPL96
GENE_2732,Shared,GPL570 & GPL96
GENE_2733,Shared,GPL570 & GPL96
GENE_2734,Shared,GPL570 & GPL96
GENE_2735,Shared,GPL570 & GPL96
GENE_2736,Shared,GPL570 & GPL96
GENE_2737,Shared,GPL570 & GPL96
GENE_2738,Shared,GPL570 & GPL96
GENE_2739,Shared,GPL570 & GPL96
GENE_2740,Shared,GPL570 & GPL96
GENE_2741,Shared,GPL570 & GPL96
GENE_2742,Shared,GPL570 & GPL96
GENE_2743,Shared,GPL570 & GPL96
GENE_2744,Shared,GPL570 & GPL96
GENE_2745,Shared,GPL570 & GPL96
GENE_2746,Shared,GPL570 & GPL96
GENE_2747,Shared,GPL570 & GPL96
GENE_2748,Shared,GPL570 & GPL96
GENE_2749,Shared,GPL570 & GPL96
GENE_2750,Shared,GPL570 & GPL96
GENE_2751,Shared,GPL570 & GPL96
GENE_2752,Shared,GPL570 & GPL96
GENE_2753,Shared,GPL570 & GPL96
GENE_2754,Shared,GPL570 & GPL96
GENE_2755,Shared,GPL570 & GPL96
GENE_2756,Shared,GPL570 & GPL96
GENE_2757,Shared,GPL570 & GPL96
GENE_2758,Shared,GPL570 & GPL96
GENE_2759,Shared,GPL570 & GPL96
GENE_2760,Shared,GPL570 & GPL96
GENE_2761,Shared,GPL570 & GPL96
GENE_2762,Shared,GPL570 & GPL96
GENE_2763,Shared,GPL570 & GPL96
GENE_2764,Shared,GPL570 & GPL96
GENE_2765,Shared,GPL570 & GPL96
GENE_2766,Shared,GPL570 & GPL96
GENE_2767,Shared,GPL570 & GPL96
GENE_2768,Shared,GPL570 & GPL96
GENE_2769,Shared,GPL570 & GPL96
GENE_2770,Shared,GPL570 & GPL96
GENE_2771,Shared,GPL570 & GPL96
GENE_2772,Shared,GPL570 & GPL96
GENE_2773,Shared,GPL570 & GPL96
GENE_2774,Shared,GPL570 & GPL96
GENE_2775,Shared,GPL570 & GPL96
GENE_2776,Shared,GPL570 & GPL96
GENE_2777,Shared,GPL570 & GPL96
GENE_2778,Shared,GPL570 & GPL96
GENE_2779,Shared,GPL570 & GPL96
GENE_2780,Shared,GPL570 & GPL96
GENE_2781,Shared,GPL570 & GPL96
GENE_2782,Shared,GPL570 & GPL96
GENE_2783,Shared,GPL570 & GPL96
GENE_2784,Shared,GPL570 & GPL96
GENE_2785,Shared,GPL570 & GPL96
GENE_2786,Shared,GPL570 & GPL96
GENE_2787,Shared,GPL570 & GPL96
GENE_2788,Shared,GPL570 & GPL96
GENE_2789,Shared,GPL570 & GPL96
GENE_2790,Shared,GPL570 & GPL96
GENE_2791,Shared,GPL570 & GPL96
GENE_2792,Shared,GPL570 & GPL96
GENE_2793,Shared,GPL570 & GPL96
GENE_2794,Shared,GPL570 & GPL96
GENE_2795,Shared,GPL570 & GPL96
GENE_2796,Shared,GPL570 & GPL96
GENE_2797,Shared,GPL570 & GPL96
GENE_2798,Shared,GPL570 & GPL96
GENE_2799,Shared,GPL570 & GPL96
GENE_2800,Shared,GPL570 & GPL96
GENE_2801,Shared,GPL570 & GPL96
GENE_2802,Shared,GPL570 & GPL96
GENE_2803,Shared,GPL570 & GPL96
GENE_2804,Shared,GPL570 & GPL96
GENE_2805,Shared,GPL570 & GPL96
GENE_2806,Shared,GPL570 & GPL96
GENE_2807,Shared,GPL570 & GPL96
GENE_2808,Shared,GPL570 & GPL96
GENE_2809,Shared,GPL570 & GPL96
GENE_2810,Shared,GPL570 & GPL96
GENE_2811,Shared,GPL570 & GPL96
GENE_2812,Shared,GPL570 & GPL96
GENE_2813,Shared,GPL570 & GPL96
GENE_2814,Shared,GPL570 & GPL96
GENE_2815,Shared,GPL570 & GPL96
GENE_2816,Shared,GPL570 & GPL96
GENE_2817,Shared,GPL570 & GPL96
GENE_2818,Shared,GPL570 & GPL96
GENE_2819,Shared,GPL570 & GPL96
GENE_2820,Shared,GPL570 & GPL96
GENE_2821,Shared,GPL570 & GPL96
GENE_2822,Shared,GPL570 & GPL96
GENE_2823,Shared,GPL570 & GPL96
GENE_2824,Shared,GPL570 & GPL96
GENE_2825,Shared,GPL570 & GPL96
GENE_2826,Shared,GPL570 & GPL96
GENE_2827,Shared,GPL570 & GPL96
GENE_2828,Shared,GPL570 & GPL96
